station_id,station_name,lat,lon,first_trip,last_trip,rides,geoid
3535.0,Mt Morris Park W & W 120 St,40.804038,-73.945925,2017-09-01,2019-07-31,14161,36061019800
3536.0,W 116 St & Broadway,40.8082,-73.9641,2017-09-01,2019-07-31,23194,36061020500
3537.0,Carlton Ave & Dean St,40.68097410000001,-73.97100970000002,2017-10-01,2019-07-31,18522,36047016300
3538.0,W 110 St & Amsterdam Ave,40.802692,-73.96295,2017-09-01,2019-07-31,23980,36061019701
3539.0,W 116 St & Amsterdam Ave,40.8067581,-73.9607082,2017-10-01,2019-07-31,22308,36061020101
3540.0,Morningside Ave & W 123 St,40.81,-73.9551508,2017-09-01,2019-07-31,11947,36061019701
3541.0,Amsterdam Ave & W 125 St,40.813358,-73.956461,2017-09-01,2019-07-31,11571,36061021100
3542.0,Amsterdam Ave & W 119 St,40.8086249,-73.9596214,2017-09-01,2019-07-31,17432,36061020701
3543.0,Morningside Dr & Amsterdam Ave,40.81028506306003,-73.95736455917357,2017-12-01,2019-07-31,5508,36061019701
3544.0,Underhill Ave & Pacific St,40.6804836,-73.9646795,2017-10-01,2019-07-31,15623,36047020300
3545.0,Broadway & W 122 St,40.8120562,-73.9612547,2017-09-01,2019-07-31,11090,36061021100
3546.0,Pacific St & Classon Ave,40.67919439999999,-73.95879029999998,2017-10-01,2019-07-31,6032,36047030500
3547.0,Broadway & Moylan Pl,40.8143256,-73.9590255,2017-09-01,2019-07-31,24575,36061021100
3549.0,Grand Ave & Bergen St,40.678045000000004,-73.962408,2017-10-01,2019-07-31,18144,36047020500
3551.0,3 Ave & E 112 St,40.795508,-73.94160600000002,2017-09-01,2019-07-31,7047,36061018000
3552.0,W 113 St & Broadway,40.805973,-73.964928,2017-09-01,2019-07-31,22664,36061019900
3553.0,Frederick Douglass Blvd & W 112 St,40.801694,-73.957145,2017-09-01,2019-07-31,32049,36061021600
3554.0,Vernon Blvd & 41 Rd,40.7552433,-73.94856779999998,2017-09-01,2019-07-31,6187,36081003700
3555.0,28 St & 41 Ave,40.751047,-73.93796999999998,2017-10-01,2019-07-31,16253,36081003300
3556.0,24 St & 41 Ave,40.752708500000004,-73.9397405,2017-09-01,2019-07-31,9957,36081003300
3557.0,40 Ave & 9 St,40.75742,-73.945133,2017-10-01,2019-07-31,3681,36081008500
3558.0,Bergen St & Vanderbilt Ave,40.6794388,-73.96804379999998,2017-10-01,2019-07-31,24667,36047020300
3559.0,21 St & 38 Ave,40.7576314,-73.9391224,2017-10-01,2019-07-31,2425,36081004300
3560.0,28 St & 38 Ave,40.754876,-73.934326,2017-09-01,2019-07-31,8222,36081003100
3561.0,37 Ave & 35 St,40.7531106,-73.9279917,2017-09-01,2019-07-31,6706,36081005500
3562.0,Classon Ave & St Marks Ave,40.676519799999994,-73.9596082,2017-10-01,2019-07-31,19947,36047030500
3563.0,28 St & 36 Ave,40.757186,-73.93271899999998,2017-09-01,2019-07-31,7351,36081003300
3564.0,21 St & 36 Ave,40.760185299999996,-73.9362726,2017-09-01,2019-07-31,2457,36081004700
3565.0,36 Ave & 10 St,40.7614376,-73.9411265,2017-09-01,2019-07-31,7214,36081003900
3566.0,Crescent St & 35 Ave,40.7596276,-73.93214549999998,2017-09-01,2019-07-31,5935,36081004700
3567.0,11 St & 35 Ave,40.76274420000001,-73.9391141,2017-09-01,2019-07-31,2409,36081008500
3568.0,34 St & 35 Ave,40.75693320000001,-73.92622309999999,2017-09-01,2019-07-31,9714,36081005700
3569.0,Franklin Ave & St Marks Ave,40.6758324,-73.95616770000002,2017-10-01,2019-07-31,15331,36047030500
3570.0,35 Ave & 37 St,40.7557327,-73.92366109999998,2017-09-01,2019-07-31,10582,36081005700
3571.0,Bedford Ave & Bergen St,40.676368,-73.95291800000003,2017-11-01,2019-07-31,16416,36047022100
3572.0,34 Ave & 38 St,40.756913,-73.921631,2017-09-01,2019-07-31,19049,36081015700
3573.0,35 St & 34 Ave,40.7580583,-73.92427509999997,2017-09-01,2019-07-31,6740,36081005700
3574.0,Prospect Pl & Underhill Ave,40.6769694,-73.96579,2017-10-01,2019-07-31,15281,36047020500
3575.0,Crescent St & 34 Ave,40.76108,-73.930562,2017-11-01,2019-07-31,7194,36081004700
3576.0,Park Pl & Vanderbilt Ave,40.6767,-73.969024,2017-10-01,2019-07-31,27020,36047020700
3577.0,34 Ave & 21 St,40.762813799999996,-73.9342862,2017-09-01,2019-07-31,6201,36081004300
3578.0,Park Pl & Franklin Ave,40.67418060000001,-73.95649470000002,2017-10-01,2019-07-31,11151,36047022100
3579.0,Sterling Pl & Bedford Ave,40.672695000000004,-73.954131,2017-10-01,2019-07-31,13403,36047021900
3580.0,St Johns Pl & Washington Ave,40.6737236,-73.9631611,2017-10-01,2019-07-31,17149,36047020700
3581.0,Underhill Ave & Lincoln Pl,40.674012299999994,-73.9671457,2017-10-01,2019-07-31,20370,36047020700
3582.0,Lincoln Pl & Classon Ave,40.672168299999996,-73.9609,2017-10-01,2019-07-31,7383,36047021700
3583.0,Eastern Pkwy & Washington Ave,40.6716493,-73.9631145,2017-10-01,2019-07-31,16712,36047017700
3584.0,Eastern Pkwy & Franklin Ave,40.67077670000001,-73.9576801,2017-10-01,2019-07-31,25288,36047021900
3585.0,Union St & Bedford Ave,40.6691783,-73.9554162,2017-10-01,2019-07-31,5556,36047032300
3586.0,34 Ave & 13 St,40.763875299999995,-73.9364848,2017-09-01,2019-07-31,3024,36081004300
3587.0,Carroll St & Washington Ave,40.6686744,-73.9618148,2017-10-01,2019-07-31,5624,36047021300
3588.0,Vernon Blvd & 10 St,40.7671863,-73.9373554,2017-09-01,2019-07-31,9999,36081004500
3589.0,Broadway & 12 St,40.7668,-73.93477740000002,2017-09-01,2019-07-31,7054,36081004500
3590.0,Carroll St & Franklin Ave,40.6679411,-73.9588,2017-10-01,2019-07-31,3461,36047032500
3591.0,21 St & 31 Dr,40.7659,-73.930819,2017-09-01,2019-07-31,10150,36081007700
3592.0,Crescent St & Broadway,40.7633589,-73.92864709999998,2017-09-01,2019-07-31,13395,36081005300
3593.0,31 St & Broadway,40.761584,-73.925921,2017-09-01,2019-07-31,22314,36081005900
3595.0,35 St & Broadway,40.760339,-73.9222427,2017-10-01,2019-07-31,9173,36081005900
3596.0,Sullivan Pl & Bedford Ave,40.6642406,-73.9574686,2017-10-01,2019-07-31,2720,36047032700
3597.0,43 St & Broadway,40.7577284,-73.9166368,2017-10-01,2019-07-31,11157,36081015900
3598.0,Newton Rd & 44 St,40.7595701,-73.91426779999998,2017-09-01,2019-07-31,7010,36081015300
3599.0,Franklin Ave & Empire Blvd,40.66314000000001,-73.96056949999998,2017-10-01,2019-07-31,20243,36047032700
3601.0,Sterling St & Bedford Ave,40.6627059,-73.9569115,2017-10-01,2019-07-31,4388,36047032700
3602.0,31 Ave & 34 St,40.763154,-73.920827,2017-09-01,2019-07-31,14339,36081006300
3603.0,31 Ave & 30 St,40.7647,-73.9240312,2017-09-01,2019-07-31,9598,36081006300
3604.0,Rogers Ave & Sterling St,40.6630619,-73.95387459999998,2017-10-01,2019-07-31,7829,36047032700
3605.0,31 Ave & Crescent St,40.76583460000001,-73.9265474,2017-09-01,2019-07-31,9683,36081007300
3606.0,49 Ave & 21 St,40.74252,-73.948852,2017-10-01,2019-07-31,7612,36081001900
3607.0,31 Ave & 14 St,40.7682,-73.9322662,2017-10-01,2019-07-31,5835,36081007700
3609.0,Vernon Blvd & 31 Ave,40.7692475,-73.93545040000002,2017-09-01,2019-07-31,7801,36081008100
3610.0,Vernon Blvd & 30 Rd,40.770845,-73.93417099999998,2017-09-01,2019-07-31,11190,36081008100
3611.0,Vernon Blvd & 47 Rd,40.7449067,-73.9534573,2017-10-01,2019-07-31,13533,36081000700
3612.0,30 Ave & 21 St,40.77037429999999,-73.9286078,2017-10-01,2019-07-31,4831,36081008300
3613.0,Center Blvd & 48 Ave,40.745038,-73.957539,2017-10-01,2019-07-31,13887,36081000100
3614.0,Crescent St & 30 Ave,40.768692,-73.9249574,2017-10-01,2019-07-31,9116,36081007100
3615.0,44 Dr & 21 St,40.74800000000001,-73.94609270000002,2017-10-01,2019-07-31,17248,36081001900
3616.0,Steinway St & 28 Ave,40.7656251,-73.9136695,2017-10-01,2019-07-31,10222,36081014300
3617.0,28 Ave & 35 St,40.7671,-73.9169858,2017-10-01,2019-07-31,9371,36081006501
3618.0,27 St & Hunter St,40.7485,-73.941275,2017-10-01,2019-07-31,10040,36081001900
3619.0,Newtown Ave & 23 St,40.7713615,-73.9246145,2017-10-01,2019-07-31,9520,36081006900
3620.0,11 St & 43 Ave,40.7519071,-73.94791190000002,2017-10-01,2019-07-31,2755,36081001900
3621.0,27 Ave & 9 St,40.7739825,-73.93091340000002,2017-10-01,2019-07-31,4540,36081009100
3622.0,E 128 St & Madison Ave,40.807559999999995,-73.93918199999997,2017-10-01,2019-07-31,8184,36061020600
3623.0,W 120 St & Claremont Ave,40.8109494,-73.9634,2017-10-01,2019-07-31,13687,36061020500
3625.0,28 St & 40 Ave,40.752575799999995,-73.9364281,2017-10-01,2018-10-31,2288,36081003300
3631.0,Crown St & Bedford Ave,40.666563000000004,-73.95674100000002,2017-12-01,2019-07-31,3414,36047032500
3632.0,E 12 St & Avenue B,40.728048571362606,-73.97881150245668,2017-09-01,2018-10-31,46345,36061002800
3635.0,W 36 St & 9 Ave,40.754623240291046,-73.99516761302948,2017-09-01,2018-08-31,33110,36061011100
3637.0,Fulton St & Waverly Ave,40.68323865460341,-73.96599590778352,2017-09-01,2019-07-31,27080,36047019900
3641.0,Broadway & W 25 St,40.74286877312112,-73.98918628692627,2017-10-01,2019-07-31,138785,36061005800
3646.0,35 Ave & 10 St,40.763154819103725,-73.93985509872438,2017-10-01,2019-07-31,5013,36081003900
3647.0,48 Ave & 30 Pl,40.74128309355993,-73.93725872039794,2017-10-01,2019-07-31,3751,36081019900
3648.0,Flushing Ave & Vanderbilt Ave,40.69795031569544,-73.97077560424805,2017-11-01,2019-07-31,23228,36047054300
3649.0,W 129 St & Convent Ave,40.81439443791581,-73.95324736833571,2017-11-01,2019-07-31,7129,36061021303
3653.0,31 St & 35 Ave,40.75820464696758,-73.92832159996033,2017-12-01,2019-02-28,5703,36081005700
3654.0,31 St & Northern Blvd,40.75186951421875,-73.93349289894103,2017-12-01,2019-07-31,5811,36081003100
3428.0,8 Ave & W 16 St,40.740983,-74.00170200000002,2016-09-01,2017-11-30,68884,36061008300
3447.0,E 71 St & 1 Ave,40.76703432309872,-73.95622730255127,2017-02-01,2018-06-30,25366,36061012400
3476.0,Norman Ave & Leonard St,40.725769967272136,-73.9507395029068,2017-07-01,2017-11-30,4418,36047057300
3436.0,Greenwich St & Hubert St,40.721319,-74.010065,2016-09-01,2017-10-31,37797,36061003900
3455.0,Schermerhorn St & 3 Ave,40.68680820503432,-73.98036181926726,2017-03-01,2018-06-30,9875,36047003900
3104.0,Kent Ave & N 7 St,40.72057658,-73.96150225,2015-08-01,2016-03-31,13840,36047055700
3149.0,E 82 St & 2 Ave,40.77517793,-73.95324922,2015-09-01,2015-11-30,3107,36061013800
3097.0,N Henry St & Richardson St,40.71921585,-73.94244690000002,2015-08-01,2016-05-31,5025,36047047700
3229.0,Marcy Ave & MacDonough St,40.68061768455451,-73.94624948501588,2015-10-07,2016-04-30,916,36047026900
3234.0,E 40 St & Madison Ave,40.75159368451112,-73.98043155670166,2015-10-21,2016-01-31,6945,36061008200
3239.0,Bressler,40.646538367096475,-74.0165877342224,2016-12-01,2018-12-10,309,36047002000
3644.0,Van Dyke St & Van Brunt St,40.67581622522832,-74.01488184928894,2017-10-01,2018-05-31,2954,36047005300
3642.0,E 98 St & Lexington Ave,40.787285198609524,-73.95012259483337,2017-10-01,2018-03-31,732,36061016600
3643.0,E 41 St & 5 Ave,40.75272201381188,-73.98123621940613,2017-10-01,2018-04-30,12077,36061008200
3548.0,Pacific St & Bedford Ave,40.6777747,-73.9529322,2017-10-01,2017-12-31,671,36047022100
3594.0,Montgomery St & Franklin Ave OLD,40.6661649,-73.95934840000002,2017-10-01,2018-01-31,269,36047032500
3445.0,Riverside Dr & W 89 St,40.791811715010965,-73.9786022901535,2017-02-01,2017-07-31,5056,36061017500
3464.0,W 37 St & Broadway,40.752270938374096,-73.98770570755005,2017-05-01,2017-10-31,8237,36061010900
3017.0,NYCBS Depot - FAR,40.751483,-73.996764,2013-06-01,2017-02-03,804,36061010300
3450.0,Penn Station Valet - Valet Scan,40.7512836,-73.9969245,2017-02-23,2017-04-30,1670,36061010300
3257.0,Adventures NYC,40.77376867022874,-73.97116988897324,2016-06-18,2017-06-30,247,36061014300
3014.0,E.T. Bike-In Movie Valet Station ,40.722852,-73.959114,2013-06-01,2016-05-31,540,36047055700
3181.0,Soissons Landing,40.692609000000004,-74.016398,2015-08-03,2015-09-30,2380,36061000500
3133.0,E 67 St & Park Ave,40.76735637,-73.96493528,2015-08-31,2015-09-30,2678,36061012000
3253.0,Bike The Branches - Central Branch,40.67280641227746,-73.96886587142943,2016-05-01,2017-05-20,154,36047017700
3019.0,NYCBS Depot - DEL,40.716633,-73.981933,2013-06-01,2013-07-01,351,36061001200
3020.0,NYCBS Test,40.646606799999994,-74.01597,2013-06-01,2013-07-01,189,36047002000
