GEOID,TRACT,CENTLAT,CENTLON
36047035200,35200,40.57142929999999,-73.97961490000002
36047035300,35300,40.6685796,-73.93531390000001
36047035400,35400,40.5801351,-73.9726195
36047035500,35500,40.664405,-73.93347220000001
36047035601,35601,40.5809306,-73.9696827
36047035602,35602,40.577869799999995,-73.97019820000001
36047035700,35700,40.668035100000004,-73.92682540000001
36047035900,35900,40.670438,-73.9238445
36047036001,36001,40.575785700000004,-73.9655587
36047036002,36002,40.576362100000004,-73.96123759999999
36047036100,36100,40.669587799999995,-73.9199218
36047036200,36200,40.578117,-73.9640008
36047036300,36300,40.672175700000004,-73.91699229999999
36047036400,36400,40.5801614,-73.963864
36047036501,36501,40.67503120000001,-73.9115137
36047036502,36502,40.6747083,-73.90757059999999
36047036600,36600,40.582856,-73.96378709999999
36047036700,36700,40.6775488,-73.9046133
36047036900,36900,40.67965,-73.9092283
36047037000,37000,40.5878345,-73.96315440000001
36047037100,37100,40.680287299999996,-73.91383950000001
36047037300,37300,40.683948799999996,-73.91521540000001
36047037401,37401,40.5879979,-73.96775490000002
36047037402,37402,40.586794899999994,-73.97199659999998
36047037500,37500,40.68762,-73.9215167
36047037700,37700,40.6840883,-73.92018759999999
36047037900,37900,40.6804989,-73.9193657
36047038100,38100,40.681047799999995,-73.9254263
36047038200,38200,40.5915231,-73.981484
36047038300,38300,40.6845246,-73.9262056
36047038500,38500,40.6874554,-73.9267891
36047038600,38600,40.5923501,-73.97511170000001
36047038700,38700,40.6905393,-73.9277496
36047038800,38800,40.5929248,-73.96925159999999
36047038900,38900,40.6994385,-73.9372346
36047039000,39000,40.592969399999994,-73.9644266
36047039100,39100,40.699795,-73.933655
36047039200,39200,40.59585,-73.9630396
36047039300,39300,40.6956279,-73.9300046
36047039400,39400,40.598493,-73.9650691
36047039500,39500,40.6929683,-73.9247375
36047039600,39600,40.5973496,-73.9697067
36047039700,39700,40.6889488,-73.9191404
36047039800,39800,40.5954468,-73.97551240000001
36047039900,39900,40.6902356,-73.917553
36047040000,40000,40.597808799999996,-73.9761352
36047040100,40100,40.6864591,-73.9127408
36047040200,40200,40.59600089999999,-73.98272340000001
36047040300,40300,40.6845226,-73.9082094
36047040400,40400,40.602185600000006,-73.9854194
36047040500,40500,40.6815808,-73.90519259999999
36047040600,40600,40.600511600000004,-73.9823218
36047040700,40700,40.6843029,-73.9012184
36047040800,40800,40.601201200000006,-73.9791341
36047040900,40900,40.6910417,-73.9046452
36047041000,41000,40.6009797,-73.97545140000001
36047041100,41100,40.6878791,-73.9071495
36047041200,41200,40.6041574,-73.9741916
36047041300,41300,40.6898146,-73.91062
36047041401,41401,40.6017065,-73.97106540000001
36047041402,41402,40.6024158,-73.96793740000001
36047041500,41500,40.6919502,-73.91438959999999
36047041600,41600,40.6024112,-73.96348640000001
36047041700,41700,40.6937625,-73.9179179
36047041800,41800,40.6054,-73.9648517
36047041900,41900,40.6953233,-73.92103309999999
36047042000,42000,40.6092377,-73.9643322
36047042100,42100,40.6970293,-73.92403840000001
36047042200,42200,40.6068679,-73.969988
36047042300,42300,40.6990021,-73.9272887
36047042400,42400,40.60674829999999,-73.97604840000001
36047042500,42500,40.7014485,-73.9309587
36047042600,42600,40.605675,-73.98018909999999
36047042700,42700,40.7036936,-73.9271843
36047042800,42800,40.6056458,-73.98432659999999
36047042900,42900,40.7017991,-73.9234556
36047043000,43000,40.609249299999995,-73.984202
36047043100,43100,40.6996605,-73.919698
36047043200,43200,40.6106815,-73.98068470000001
36047043300,43300,40.697522,-73.915939
36047043400,43400,40.6100424,-73.9769277
36047043500,43500,40.695384000000004,-73.91218020000001
36047043600,43600,40.61313,-73.9778573
36047043700,43700,40.6932405,-73.9084407
36047043800,43800,40.610330100000006,-73.97109449999999
36047043900,43900,40.697512200000006,-73.909371
36047044000,44000,40.6130385,-73.97097690000001
36047044100,44100,40.7014036,-73.9140585
36047044200,44200,40.6123965,-73.9655936
36047044300,44300,40.7032963,-73.9167103
36047044400,44400,40.6157674,-73.96932199999999
36047044500,44500,40.704992700000005,-73.9197067
36047044600,44600,40.6152294,-73.97605759999999
36047044700,44700,40.7066641,-73.9226498
36047044800,44800,40.6180934,-73.9732468
36047044900,44900,40.7178405,-73.93097709999999
36047045000,45000,40.621629600000006,-73.9728811
36047045200,45200,40.620174299999995,-73.96816209999999
36047045300,45300,40.706588200000006,-73.9289498
36047045400,45400,40.6186826,-73.9650024
36047045600,45600,40.626163,-73.96662049999999
36047045800,45800,40.6257018,-73.9690061
36047046000,46000,40.6318407,-73.96551529999999
36047046201,46201,40.6276229,-73.97351640000001
36047046202,46202,40.6245015,-73.9742801
36047046400,46400,40.6245752,-73.9783945
36047046800,46800,40.621493799999996,-73.98075959999998
36047047000,47000,40.625589,-73.9867507
36047047200,47200,40.627036100000005,-73.9841274
36047047400,47400,40.6286836,-73.9823658
36047047600,47600,40.6305694,-73.9805808
36047047700,47700,40.7182382,-73.9421434
36047047800,47800,40.6333984,-73.97887440000001
36047048000,48000,40.6302924,-73.9744758
36047048100,48100,40.7138604,-73.9384989
36047048200,48200,40.6332232,-73.9695207
36047048400,48400,40.634286100000004,-73.9736271
36047048500,48500,40.707840000000004,-73.93634920000001
36047048600,48600,40.6389191,-73.9784252
36047048800,48800,40.640476899999996,-73.97620859999999
36047048900,48900,40.7029213,-73.9392589
36047049000,49000,40.638116499999995,-73.97302140000001
36047049100,49100,40.7035729,-73.94409990000001
36047049200,49200,40.640907,-73.9702046
36047049300,49300,40.7078076,-73.94135379999999
36047049400,49400,40.6429642,-73.9738207
36047049500,49500,40.712362799999994,-73.94335720000001
36047049600,49600,40.643687,-73.98043829999999
36047049700,49700,40.7162254,-73.94460040000001
36047049800,49800,40.6454295,-73.9826813
36047049900,49900,40.720916700000004,-73.9468849
36047050000,50000,40.6482579,-73.9774537
36047050100,50100,40.7157329,-73.9489472
36047050202,50202,40.6534936,-73.97532530000001
36047050300,50300,40.712201799999995,-73.9474623
36047050400,50400,40.6487119,-73.97354969999999
36047050500,50500,40.708052,-73.94494509999998
36047050600,50600,40.6489784,-73.96685809999998
36047050700,50700,40.701408,-73.9470118
36047050801,50801,40.6512352,-73.96073630000001
36047050803,50803,40.653908799999996,-73.9606234
36047050804,50804,40.652834999999996,-73.963573
36047050900,50900,40.7032772,-73.9505645
36047051001,51001,40.646121799999996,-73.9597677
36047051002,51002,40.648751399999995,-73.96036720000001
36047051100,51100,40.7075596,-73.9485791
36047051200,51200,40.646552500000006,-73.96336109999999
36047051300,51300,40.711788299999995,-73.9521808
36047051400,51400,40.642791700000004,-73.96142840000002
36047051500,51500,40.7191334,-73.95052740000001
36047051601,51601,40.6386247,-73.9567096
36047051602,51602,40.6416145,-73.9581438
36047051700,51700,40.7206502,-73.9545002
36047051800,51800,40.6379909,-73.96079509999998
36047051900,51900,40.715720000000005,-73.9551691
36047052000,52000,40.6374454,-73.9641875
36047052300,52300,40.7116894,-73.9588115
36047052500,52500,40.708897,-73.9599897
36047052600,52600,40.6364701,-73.9666777
36047052700,52700,40.708405299999995,-73.9537053
36047052800,52800,40.6308472,-73.9626086
36047052900,52900,40.7058714,-73.95450600000001
36047053000,53000,40.62736339999999,-73.9637344
36047053100,53100,40.7007299,-73.95417490000001
36047053200,53200,40.6262195,-73.9602546
36047053300,53300,40.7037756,-73.95736490000002
36047053400,53400,40.6225826,-73.9628302
36047053500,53500,40.706142799999995,-73.9612325
36047053700,53700,40.7002982,-73.95995450000001
36047053800,53800,40.6181982,-73.956835
36047053900,53900,40.7026477,-73.9625587
36047054200,54200,40.6128027,-73.96097900000001
36047054300,54300,40.7017572,-73.9718459
36047054400,54400,40.6132196,-73.95719040000002
36047054500,54500,40.7052376,-73.96528599999999
36047054600,54600,40.6131411,-73.95312390000001
36047054700,54700,40.708518100000006,-73.96656209999999
36047054800,54800,40.6092526,-73.9483771
36047054900,54900,40.7111716,-73.9657308
36047055000,55000,40.6087339,-73.95231740000001
36047055100,55100,40.7139593,-73.9644095
36047055200,55200,40.608309600000005,-73.9562588
36047055300,55300,40.7164576,-73.9592358
36047055400,55400,40.6078701,-73.96007159999999
36047055500,55500,40.7180847,-73.96326090000001
36047055600,55600,40.6031609,-73.9594057
36047055700,55700,40.7219984,-73.95933659999999
36047055800,55800,40.6036536,-73.95537790000002
36047056000,56000,40.6040855,-73.9514358
36047056100,56100,40.726411799999994,-73.9566022
36047056200,56200,40.60451810000001,-73.94750340000002
36047056300,56300,40.734942,-73.958688
36047056400,56400,40.6069158,-73.94337349999999
36047056500,56500,40.7301815,-73.9579645
36047056600,56600,40.602852500000004,-73.9414035
36047056800,56800,40.6026717,-73.9378185
36047056900,56900,40.7237658,-73.952362
36047057000,57000,40.599266799999995,-73.93688259999999
36047057100,57100,40.7247836,-73.9476187
36047057200,57200,40.59636879999999,-73.93821590000002
36047057300,57300,40.7280486,-73.9488298
36047057400,57400,40.601149799999995,-73.9443385
36047057500,57500,40.73211320000001,-73.95319029999999
36047057600,57600,40.5998731,-73.947571
36047057800,57800,40.5994398,-73.9515127
36047057900,57900,40.7343727,-73.9485423
36047058000,58000,40.5990068,-73.95545390000001
36047058200,58200,40.5985399,-73.95926180000001
36047058400,58400,40.594074799999994,-73.9586719
36047058600,58600,40.5945637,-73.9546137
36047058800,58800,40.589621799999996,-73.958548
36047058900,58900,40.729075,-73.94074609999998
36047059000,59000,40.589988500000004,-73.95468620000001
36047059100,59100,40.723553,-73.9429265
36047059200,59200,40.5923379,-73.95145079999999
36047059300,59300,40.725994299999996,-73.9383344
36047059401,59401,40.5930119,-73.9476257
36047059402,59402,40.5946146,-73.9430181
36047059600,59600,40.5910968,-73.9400566
36047059800,59800,40.5878962,-73.9362265
36047060000,60000,40.5870743,-73.9456922
36047060600,60600,40.5864511,-73.9561684
36047060800,60800,40.583932700000005,-73.9492144
36047061002,61002,40.5737245,-73.95601429999999
36047061003,61003,40.5814205,-73.9587054
36047061004,61004,40.5798725,-73.9557672
36047061200,61200,40.5810891,-73.9493473
36047061600,61600,40.5756259,-73.9404261
36047062000,62000,40.5791755,-73.94592840000001
36047062200,62200,40.5840945,-73.93571309999999
36047062600,62600,40.5923335,-73.93443909999999
36047062800,62800,40.5898654,-73.92689190000002
36047063200,63200,40.5997604,-73.9315683
36047063600,63600,40.6099355,-73.9361433
36047063800,63800,40.606668299999995,-73.93881040000001
36047064000,64000,40.6109971,-73.9402463
36047064200,64200,40.6121974,-73.9463939
36047064400,64400,40.6137965,-73.9424791
36047064600,64600,40.615914700000005,-73.93953509999999
36047064800,64800,40.6176898,-73.93646020000001
36047065000,65000,40.619978499999995,-73.93364659999999
36047065200,65200,40.614762,-73.93007259999999
36047065400,65400,40.612948700000004,-73.9318078
36047065600,65600,40.6130109,-73.93498220000001
36047065800,65800,40.6080828,-73.9312005
36047066000,66000,40.6090466,-73.92808000000001
36047066200,66200,40.6093052,-73.92437199999999
36047066600,66600,40.5855239,-73.9138588
36047067000,67000,40.61272460000001,-73.9227642
36047067200,67200,40.618747,-73.9278042
36047067400,67400,40.6198305,-73.9302723
36047067600,67600,40.624995,-73.92720109999999
36047067800,67800,40.6261489,-73.922779
36047068000,68000,40.621376399999995,-73.92518790000001
36047068200,68200,40.6166469,-73.9241304
36047068600,68600,40.614822600000004,-73.9172817
36047068800,68800,40.6172158,-73.9191004
36047069000,69000,40.6199654,-73.9206701
36047069200,69200,40.6236755,-73.92008879999999
36047069601,69601,40.6272282,-73.91478570000001
36047069602,69602,40.62272960000001,-73.90865059999999
36047069800,69800,40.6124441,-73.9158912
36047070000,70000,40.620045899999994,-73.9067408
36047070201,70201,40.608767,-73.908609
36047070202,70202,40.59242879999999,-73.88988
36047070203,70203,40.6133649,-73.85994509999999
36047070600,70600,40.613466100000004,-73.8961276
36047072000,72000,40.6288502,-73.9200468
36047072200,72200,40.631999900000004,-73.9243887
36047072400,72400,40.6341061,-73.9270557
36047072600,72600,40.632413899999996,-73.9338762
36047072800,72800,40.6294856,-73.9270042
36047073000,73000,40.6262017,-73.9298437
36047073200,73200,40.627928000000004,-73.9336058
36047073400,73400,40.6278153,-73.9374778
36047073600,73600,40.624038899999995,-73.9357949
36047073800,73800,40.622409600000005,-73.9390772
36047074000,74000,40.627394200000005,-73.94125670000001
36047074200,74200,40.626994399999994,-73.9449753
36047074400,74400,40.622317200000005,-73.9431063
36047074600,74600,40.6186018,-73.942642
36047074800,74800,40.6218931,-73.9468957
36047075000,75000,40.6265678,-73.948766
36047075200,75200,40.6261531,-73.9525462
36047075400,75400,40.6214738,-73.9507115
36047075600,75600,40.6168562,-73.94798940000001
36047075800,75800,40.6164751,-73.9519619
36047076000,76000,40.621356899999995,-73.9547885
36047076200,76200,40.6257185,-73.9564859
36047076400,76400,40.6319262,-73.9586448
36047076600,76600,40.63318710000001,-73.95684200000001
36047076800,76800,40.6188042,-73.9608017
36047077000,77000,40.6361362,-73.9538295
36047077200,77200,40.631609399999995,-73.953177
36047077400,77400,40.63119879999999,-73.9480815
36047077600,77600,40.630925500000004,-73.9411361
36047078000,78000,40.6344979,-73.9391486
36047078200,78200,40.6378537,-73.9414429
36047078400,78400,40.634262400000004,-73.9429558
36047078600,78600,40.634414,-73.9470626
36047078800,78800,40.637465500000005,-73.94883670000002
36047079000,79000,40.6409778,-73.95369670000001
36047079200,79200,40.644764200000004,-73.95491070000001
36047079400,79400,40.64860529999999,-73.955286
36047079601,79601,40.6565964,-73.9582723
36047079602,79602,40.6527602,-73.9576551
36047079801,79801,40.6600109,-73.9587186
36047079802,79802,40.6579907,-73.9613712
36047080000,80000,40.660686,-73.9537667
36047080200,80200,40.6576399,-73.9534407
36047080400,80400,40.6589744,-73.9489902
36047080600,80600,40.6616591,-73.9438615
36047080800,80800,40.6573033,-73.9394864
36047081000,81000,40.6591131,-73.9445488
36047081400,81400,40.653640700000004,-73.940238
36047081600,81600,40.653529600000006,-73.9442053
36047081800,81800,40.6530923,-73.9479752
36047082000,82000,40.653453000000006,-73.95130970000001
36047082200,82200,40.6532888,-73.9544282
36047082400,82400,40.6488473,-73.94935799999999
36047082600,82600,40.645064700000006,-73.94897320000001
36047082800,82800,40.6409911,-73.94960470000001
36047083000,83000,40.640887,-73.9455028
36047083200,83200,40.641524,-73.9416243
36047083400,83400,40.6415499,-73.93847509999999
36047083600,83600,40.6371028,-73.93512729999999
36047083800,83800,40.6417561,-73.935135
36047084000,84000,40.6419943,-73.931292
36047084600,84600,40.642285,-73.92745490000001
36047084800,84800,40.646427,-73.92786109999999
36047085000,85000,40.6457434,-73.932316
36047085200,85200,40.6470029,-73.9382411
36047085400,85400,40.644672799999995,-73.9425499
36047085600,85600,40.6486244,-73.9448276
36047085800,85800,40.6502075,-73.9390272
36047086000,86000,40.649995600000004,-73.9329233
36047086200,86200,40.6502164,-73.9282257
36047086400,86400,40.6543372,-73.9238222
36047086600,86600,40.656375,-73.92676159999999
36047086800,86800,40.6543124,-73.9297309
36047087000,87000,40.65418029999999,-73.93340390000002
36047087200,87200,40.6536754,-73.9366498
36047087401,87401,40.6604744,-73.93845879999999
36047087600,87600,40.66064779999999,-73.9357059
36047087800,87800,40.6588465,-73.9310338
36047088000,88000,40.661519299999995,-73.93102259999999
36047088200,88200,40.6604945,-73.9259818
36047088400,88400,40.6622281,-73.92455059999999
36047088600,88600,40.657488,-73.9206765
36047088800,88800,40.6539393,-73.9180628
36047089000,89000,40.6569877,-73.9154892
36047089200,89200,40.663280900000004,-73.9219219
36047089400,89400,40.6615039,-73.91648520000001
36047089600,89600,40.658007399999995,-73.9124095
36047089800,89800,40.662786100000005,-73.9137077
36047090000,90000,40.666251700000004,-73.9198136
36047090200,90200,40.6675531,-73.91500740000001
36047090600,90600,40.6701302,-73.90885949999999
36047090800,90800,40.671322499999995,-73.9047719
36047091000,91000,40.6657515,-73.90340649999999
36047091200,91200,40.665129,-73.9076346
36047091600,91600,40.6591038,-73.9091012
36047091800,91800,40.6616527,-73.9045855
36047092000,92000,40.6585694,-73.9030203
36047092200,92200,40.655235299999994,-73.9063728
36047092400,92400,40.6669331,-73.9114794
36047092800,92800,40.65248,-73.9117734
36047093000,93000,40.649929,-73.9154075
36047093200,93200,40.6375696,-73.9295165
36047093400,93400,40.6489251,-73.91901490000001
36047093600,93600,40.64879620000001,-73.9215837
36047093800,93800,40.6504469,-73.92455809999998
36047094401,94401,40.6387394,-73.92297459999999
36047094402,94402,40.6350817,-73.9207804
36047094600,94600,40.6446169,-73.92327970000001
36047095000,95000,40.6362487,-73.91714509999998
36047095400,95400,40.6389669,-73.9146325
36047095600,95600,40.63557410000001,-73.9109186
36047095800,95800,40.6408221,-73.91168590000001
36047096000,96000,40.6459276,-73.9147647
36047096200,96200,40.6450236,-73.9105137
36047096400,96400,40.641950099999995,-73.9072687
36047096600,96600,40.6406399,-73.903142
36047096800,96800,40.64414179999999,-73.90387690000001
36047097000,97000,40.647259999999996,-73.907353
36047097400,97400,40.646984100000005,-73.8997658
36047098200,98200,40.650998799999996,-73.8943666
36047098400,98400,40.6465779,-73.8917896
36047098600,98600,40.6449365,-73.8943196
36047098800,98800,40.643001899999994,-73.89731529999999
36047099000,99000,40.639370299999996,-73.898562
36047099200,99200,40.6374035,-73.9012845
36047099400,99400,40.6357597,-73.90439930000001
36047099600,99600,40.633443799999995,-73.90778780000001
36047099800,99800,40.629577399999995,-73.90840759999999
36047100400,100400,40.630649299999995,-73.9038
36047100600,100600,40.6322533,-73.9008897
36047100800,100800,40.6341331,-73.8980664
36047101000,101000,40.6360282,-73.894972
36047101200,101200,40.6397265,-73.89366770000001
36047101400,101400,40.6416626,-73.89067340000001
36047101600,101600,40.643303,-73.88814090000001
36047101800,101800,40.6428793,-73.88602270000001
36047102000,102000,40.638378499999995,-73.88701809999999
36047102200,102200,40.636441299999994,-73.8900106
36047102400,102400,40.6329284,-73.8932756
36047102600,102600,40.6296068,-73.8984805
36047102800,102800,40.6268273,-73.8920151
36047103400,103400,40.633586,-73.8818555
36047105801,105801,40.649262,-73.8806341
36047105804,105804,40.645822499999994,-73.8834973
36047107000,107000,40.6474694,-73.86858840000001
36047107800,107800,40.6588417,-73.875959
36047109800,109800,40.6526645,-73.9016511
36047110400,110400,40.65741320000001,-73.8887708
36047110600,110600,40.6573142,-73.8842981
36047111000,111000,40.6605446,-73.8813458
36047111600,111600,40.6638632,-73.8756882
36047111800,111800,40.6687567,-73.876018
36047112000,112000,40.666627500000004,-73.88051970000001
36047112200,112200,40.6637279,-73.8859223
36047112400,112400,40.666003700000005,-73.88715359999999
36047112600,112600,40.6648986,-73.8931118
36047112800,112800,40.6617411,-73.8921088
36047113000,113000,40.6621691,-73.8964704
36047113200,113200,40.6612558,-73.8988897
36047113400,113400,40.66777929999999,-73.8996082
36047114201,114201,40.6804227,-73.8973066
36047114202,114202,40.682396999999995,-73.8912342
36047114400,114400,40.6728086,-73.8985501
36047114600,114600,40.6792066,-73.8923418
36047115000,115000,40.6739223,-73.8865225
36047115200,115200,40.673269299999994,-73.89093009999999
36047115600,115600,40.66832670000001,-73.8958947
36047115800,115800,40.6688809,-73.8921624
36047116000,116000,40.669419500000004,-73.8885305
36047116200,116200,40.669938200000004,-73.88503490000001
36047116400,116400,40.6705099,-73.8811822
36047116600,116600,40.6745627,-73.8822052
36047116800,116800,40.6789908,-73.88251600000001
36047117000,117000,40.6776,-73.88618100000001
36047117201,117201,40.6808117,-73.88751490000001
36047117202,117202,40.6827365,-73.883765
36047117400,117400,40.6828584,-73.87978620000001
36047117601,117601,40.684779799999994,-73.8768792
36047117602,117602,40.686234999999996,-73.8744475
36047117800,117800,40.6816528,-73.8742887
36047118000,118000,40.689404499999995,-73.8779572
36047118201,118201,40.6879085,-73.8718976
36047118202,118202,40.6886646,-73.86900209999999
36047118400,118400,40.684304100000006,-73.86941
36047118600,118600,40.6814659,-73.8677811
36047118800,118800,40.6790412,-73.86591390000001
36047119000,119000,40.6790579,-73.8716142
36047119200,119200,40.6771157,-73.87815520000001
36047119400,119400,40.6725527,-73.8770602
36047119600,119600,40.675898,-73.8731663
36047119800,119800,40.6763148,-73.89438559999999
36047120000,120000,40.6748774,-73.8672723
36047120200,120200,40.6763414,-73.86436390000001
36047120800,120800,40.6713064,-73.8651605
36047121000,121000,40.670055100000006,-73.8722312
36047121400,121400,40.6674646,-73.8651719
36047122000,122000,40.6637054,-73.8627976
36047123700,123700,40.696738399999994,-73.95674040000002
36047150200,150200,40.654667100000005,-73.981321
36047152200,152200,40.6439742,-73.96718359999998
36047990100,990100,40.5740013,-74.007958
36061000100,100,40.692391,-74.04381070000001
36061000201,201,40.709499799999996,-73.98558840000001
36061000202,202,40.7098786,-73.9798452
36061000500,500,40.690986200000005,-74.0183491
36061000600,600,40.7099451,-73.98912359999999
36061000700,700,40.703418799999994,-74.00540649999999
36061000800,800,40.709608100000004,-73.99373359999998
36061000900,900,40.7001265,-74.0076661
36061001001,1001,40.712098100000006,-73.9734895
36061001002,1002,40.7163027,-73.97389559999999
36061001200,1200,40.7159066,-73.98209399999999
36061001300,1300,40.7091177,-74.0129723
36061001401,1401,40.715160299999994,-73.9873314
36061001402,1402,40.7175157,-73.9858855
36061001501,1501,40.707564700000006,-74.0015582
36061001502,1502,40.7051601,-74.0030042
36061001600,1600,40.715948,-73.99328220000001
36061001800,1800,40.7190473,-73.99084559999999
36061002000,2000,40.7193289,-73.9728147
36061002100,2100,40.7143437,-74.01011020000001
36061002201,2201,40.7191156,-73.98184429999999
36061002202,2202,40.7212601,-73.98114220000001
36061002400,2400,40.722673,-73.96979420000001
36061002500,2500,40.7086295,-73.99754759999999
36061002601,2601,40.722584999999995,-73.9799302
36061002602,2602,40.7243901,-73.97861590000001
36061002700,2700,40.712559999999996,-73.99900629999999
36061002800,2800,40.7268637,-73.9768107
36061002900,2900,40.7141198,-74.000591
36061003001,3001,40.721005700000006,-73.98683869999999
36061003002,3002,40.7229641,-73.9858662
36061003100,3100,40.715276200000005,-74.00386
36061003200,3200,40.7255579,-73.9837166
36061003300,3300,40.7188641,-74.0061467
36061003400,3400,40.7290092,-73.9814618
36061003601,3601,40.7223222,-73.9911397
36061003602,3602,40.724563,-73.9902061
36061003700,3700,40.7264979,-74.0116102
36061003800,3800,40.7273669,-73.9884656
36061003900,3900,40.721701200000005,-74.0145955
36061004000,4000,40.7307448,-73.9860235
36061004100,4100,40.719161,-73.99669540000001
36061004200,4200,40.731801399999995,-73.9893668
36061004300,4300,40.7233237,-73.99546629999999
36061004400,4400,40.7289625,-73.9713695
36061004500,4500,40.7205701,-73.9993912
36061004700,4700,40.7224189,-74.0028653
36061004800,4800,40.7338561,-73.9837297
36061004900,4900,40.7250607,-74.0004802
36061005000,5000,40.7361106,-73.9872189
36061005200,5200,40.7374424,-73.99045759999998
36061005400,5400,40.7388112,-73.993678
36061005501,5501,40.7276734,-73.99708299999999
36061005502,5502,40.726222899999996,-73.99387209999999
36061005600,5600,40.7417904,-73.98728919999999
36061005700,5700,40.729416,-73.9923912
36061005800,5800,40.743145399999996,-73.9905106
36061005900,5900,40.7312895,-73.99456140000001
36061006000,6000,40.732224,-73.97024880000001
36061006100,6100,40.7337082,-73.99232409999999
36061006200,6200,40.7373131,-73.9693378
36061006300,6300,40.734421399999995,-73.9968603
36061006400,6400,40.736953799999995,-73.9814755
36061006500,6500,40.7299685,-73.9995774
36061006600,6600,40.7400705,-73.9792317
36061006700,6700,40.7304513,-74.0041205
36061006800,6800,40.7404366,-73.9840803
36061006900,6900,40.730614700000004,-74.0135301
36061007000,7000,40.743185,-73.97696140000001
36061007100,7100,40.7354477,-73.99991390000001
36061007200,7200,40.744865600000004,-73.9808584
36061007300,7300,40.7341146,-74.00410649999999
36061007400,7400,40.7462136,-73.9840829
36061007500,7500,40.734379600000004,-74.01282259999999
36061007600,7600,40.7475672,-73.987298
36061007700,7700,40.738085399999996,-74.003295
36061007800,7800,40.746323700000005,-73.9746729
36061007900,7900,40.7395239,-74.0122366
36061008000,8000,40.7492588,-73.977652
36061008100,8100,40.73980529999999,-73.9987713
36061008200,8200,40.750613200000004,-73.9808741
36061008300,8300,40.7421983,-74.0044535
36061008400,8400,40.7519695,-73.9840942
36061008601,8601,40.7441313,-73.96671579999999
36061008602,8602,40.7483547,-73.9636163
36061008603,8603,40.7531107,-73.9628744
36061008700,8700,40.7422439,-73.99699620000001
36061008800,8800,40.7494963,-73.9723665
36061008900,8900,40.744638,-74.0026786
36061009000,9000,40.7526521,-73.97004
36061009100,9100,40.7447178,-73.9951959
36061009200,9200,40.7536476,-73.97474220000001
36061009300,9300,40.7471119,-74.0008752
36061009400,9400,40.7552279,-73.97774629999999
36061009500,9500,40.7472363,-73.9933578
36061009600,9600,40.756374799999996,-73.98088609999999
36061009700,9700,40.749660399999996,-73.999042
36061009800,9800,40.755788,-73.9677745
36061009900,9900,40.7523599,-74.0082068
36061010000,10000,40.7580653,-73.9712318
36061010100,10100,40.7497314,-73.9915412
36061010200,10200,40.75942379999999,-73.9744493
36061010300,10300,40.752140399999995,-73.99719040000001
36061010400,10400,40.7607791,-73.9776729
36061010601,10601,40.756775299999994,-73.959967
36061010602,10602,40.759881299999996,-73.95810870000001
36061010800,10800,40.758967999999996,-73.9654532
36061010900,10900,40.7522505,-73.98970279999999
36061011000,11000,40.7621471,-73.9631398
36061011100,11100,40.7546437,-73.99538759999999
36061011201,11201,40.7639781,-73.97534549999999
36061011202,11202,40.762603999999996,-73.9721311
36061011203,11203,40.761244399999995,-73.9689142
36061011300,11300,40.754775200000005,-73.9878702
36061011401,11401,40.7648402,-73.97049390000001
36061011402,11402,40.7634831,-73.96727890000001
36061011500,11500,40.7571661,-73.99355279999999
36061011600,11600,40.7628183,-73.9550305
36061011700,11700,40.7610295,-74.0025522
36061011800,11800,40.76527479999999,-73.96085529999999
36061011900,11900,40.7573151,-73.9860247
36061012000,12000,40.766926399999996,-73.96476729999999
36061012100,12100,40.7597092,-73.99170040000001
36061012200,12200,40.768281200000004,-73.9679849
36061012400,12400,40.7663228,-73.95280600000001
36061012500,12500,40.7598407,-73.9841752
36061012600,12600,40.7684666,-73.9585262
36061012700,12700,40.762237,-73.989856
36061012800,12800,40.771380900000004,-73.9615172
36061012900,12900,40.7649099,-74.0000306
36061013000,13000,40.7727364,-73.96473320000001
36061013100,13100,40.7623458,-73.98235340000001
36061013200,13200,40.769245700000006,-73.9502655
36061013300,13300,40.7647381,-73.98803520000001
36061013400,13400,40.77170170000001,-73.9561658
36061013500,13500,40.7702425,-73.99626059999999
36061013600,13600,40.7723451,-73.9472308
36061013700,13700,40.765207000000004,-73.9802337
36061013800,13800,40.7749216,-73.953815
36061013900,13900,40.767292299999994,-73.98617109999999
36061014000,14000,40.7759141,-73.95821
36061014200,14200,40.7772742,-73.96142569999999
36061014300,14300,40.7824764,-73.9655557
36061014401,14401,40.775248600000005,-73.947552
36061014402,14402,40.7762339,-73.9453767
36061014500,14500,40.7698085,-73.98425490000001
36061014601,14601,40.7771918,-73.952161
36061014602,14602,40.7788148,-73.950975
36061014700,14700,40.771328499999996,-73.9888036
36061014801,14801,40.7788416,-73.9560743
36061014802,14802,40.7810927,-73.9544321
36061014900,14900,40.772354299999996,-73.9824834
36061015001,15001,40.7801987,-73.9592834
36061015002,15002,40.7824499,-73.9576478
36061015100,15100,40.775243700000004,-73.9925287
36061015200,15200,40.7782137,-73.9410903
36061015300,15300,40.7748578,-73.9806658
36061015400,15400,40.7813494,-73.9491245
36061015500,15500,40.7786963,-73.99034549999999
36061015601,15601,40.783568599999995,-73.9475024
36061015602,15602,40.7851821,-73.9463253
36061015700,15700,40.7774175,-73.9787896
36061015801,15801,40.7842784,-73.9521037
36061015802,15802,40.786524299999996,-73.95046500000001
36061015900,15900,40.7805321,-73.9873856
